#Position (bp)	Coverage	Std
6038.0	19.678592132505177	5.500980526186437
18113.0	8.824761904761905	10.41138093636336
30188.0	18.619461697722567	6.760131572831077
42263.0	16.482484472049688	8.415976131400706
54338.0	19.99743271221532	6.218965183236721
66413.0	19.999751552795033	6.2367839565021645
78488.0	19.999917184265012	6.242093135165042
90563.0	19.999089026915115	6.224103284628442
102638.0	15.145010351966874	8.515371559423055
114713.0	19.99966873706004	6.236040310787285
126788.0	17.332256728778468	7.41234491526515
138863.0	20.0	0.0
150938.0	19.999420289855074	6.232838965792312
163013.0	19.999503105590062	6.238403734884452
175088.0	19.99966873706004	6.233609564189739
187163.0	16.38840579710145	8.30869234777776
199238.0	19.999337474120082	6.227521897633698
211313.0	19.999751552795033	6.241827783484173
223388.0	18.551552795031057	6.658856708985967
235463.0	19.999917184265012	6.242093135165042
247538.0	16.518426501035197	8.46192299579413
259613.0	20.0	6.2423452088140845
271688.0	19.99983436853002	6.239439110535393
283763.0	19.999503105590062	6.2328522527787324
295838.0	18.480248447204968	6.547801616125888
307913.0	18.737888198757766	6.41195828976849
319988.0	19.832795031055902	5.830035743474164
332063.0	19.99983436853002	6.239186919475093
344138.0	19.999254658385095	6.227269223951829
356213.0	19.998923395445136	6.231549993453552
368288.0	18.55064182194617	6.652187174373445
380363.0	20.0	6.2423452088140845
392438.0	19.99983436853002	6.2367839565021645
404513.0	16.576066252587992	8.530481213322544
416588.0	19.999585921325053	6.230446846647733
428663.0	19.999420289855074	6.225127735308809
440738.0	19.99983436853002	6.2367839565021645
452813.0	19.99966873706004	6.233377066088106
464888.0	19.999917184265012	6.242093135165042
476963.0	19.999585921325053	6.238662594906448
489038.0	19.999585921325053	6.2360137503716295
501113.0	20.0	0.0
513188.0	18.57896480331263	6.692735779583782
525263.0	18.52521739130435	6.616811514390992
537338.0	19.99966873706004	6.238947992225086
549413.0	19.999585921325053	6.236027030593595
561488.0	19.99983436853002	6.2367839565021645
573563.0	15.029399585921325	8.3761714671564
585638.0	18.52248447204969	6.614727279126909
597713.0	19.999917184265012	6.2367839565021645
609788.0	16.47022774327122	8.40963659010541
621863.0	19.989979296066252	6.213103097770042
633938.0	18.562401656314698	6.687344742881507
646013.0	20.0	0.0
658088.0	18.34062111801242	5.696455619528586
670163.0	19.99966873706004	6.241827783484173
682238.0	19.58086956521739	5.279649589978549
694313.0	16.20695652173913	8.08209431070963
706388.0	19.999917184265012	6.242093135165042
718463.0	19.998923395445136	6.236365666698712
730538.0	19.999751552795033	6.241827783484173
742613.0	19.999751552795033	6.233622849533627
754688.0	17.33349896480331	7.414076477937353
766763.0	20.0	6.237056161781568
778838.0	19.999751552795033	6.233875265688057
790913.0	18.517681159420288	6.491937984852587
802988.0	19.71014492753623	5.39706998187294
815063.0	17.400165631469978	7.500321594209353
827138.0	19.19221532091097	4.269211844387293
839213.0	19.999503105590062	6.227807805489167
851288.0	19.21656314699793	4.685513554252166
863363.0	17.263768115942028	7.408657014450323
875438.0	20.0	6.2423452088140845
887513.0	19.999751552795033	6.233609564189739
899588.0	20.0	0.0
911663.0	15.238260869565217	8.773312629375157
923738.0	19.999917184265012	6.239439110535393
935813.0	19.99983436853002	6.236531658073515
947888.0	19.99966873706004	6.233383709011353
959963.0	19.854989648033126	5.83653801353481
972038.0	20.0	6.239691291402829
984113.0	19.999917184265012	6.239439110535393
