#Position (bp)	Coverage	Std
6038.0	19.56546583850932	5.2532943425316825
18113.0	9.410351966873707	10.153704869026269
30188.0	19.17184265010352	4.438164991143622
42263.0	17.080745341614907	7.0343434361452495
54338.0	20.0	0.0
66413.0	19.54616977225673	5.220163169831835
78488.0	20.0	0.0
90563.0	20.0	0.0
102638.0	16.27246376811594	7.9973598127854215
114713.0	19.999337474120082	6.2429289192400095
126788.0	17.866832298136647	8.092017383917
138863.0	20.0	0.0
150938.0	19.543685300207038	5.21182760631332
163013.0	20.0	0.0
175088.0	20.0	0.0
187163.0	16.74153209109731	8.684781196474775
199238.0	20.0	0.0
211313.0	20.0	0.0
223388.0	19.151138716356108	4.389664125957291
235463.0	20.0	0.0
247538.0	17.12215320910973	7.1196517466649185
259613.0	20.0	0.0
271688.0	20.0	0.0
283763.0	20.0	0.0
295838.0	19.151138716356108	4.389664125957291
307913.0	18.70865424430642	6.401429705732361
319988.0	19.113788819875776	3.4758438807331076
332063.0	20.0	0.0
344138.0	20.0	0.0
356213.0	20.0	0.0
368288.0	19.17184265010352	4.437045255619336
380363.0	20.0	0.0
392438.0	19.627329192546583	5.3743120316617805
404513.0	15.970186335403726	9.347264078632506
416588.0	20.0	0.0
428663.0	20.0	0.0
440738.0	20.0	0.0
452813.0	20.003229813664596	0.36548841368543145
464888.0	20.0	0.0
476963.0	20.0	0.0
489038.0	20.0	0.0
501113.0	20.0	0.0
513188.0	19.17184265010352	4.437978388175528
525263.0	19.17184265010352	4.437978388175528
537338.0	20.0	0.0
549413.0	20.0	0.0
561488.0	20.0	0.0
573563.0	16.273291925465838	7.998964736326949
585638.0	18.77896480331263	6.797295772118837
597713.0	20.0	0.0
609788.0	16.8944099378882	8.895994399509682
621863.0	20.0	0.0
633938.0	18.763561076604557	6.770964682592817
646013.0	20.0	0.0
658088.0	15.755693581780537	9.051383111540693
670163.0	19.619875776397514	5.361120676391486
682238.0	20.0	0.0
694313.0	16.977225672877847	8.868834866207507
706388.0	20.0	0.0
718463.0	20.0	0.0
730538.0	20.0	0.0
742613.0	20.0	0.0
754688.0	16.940786749482402	8.328652929935862
766763.0	20.0	0.0
778838.0	19.508902691511388	5.149966330871467
790913.0	18.794202898550726	6.817587777622675
802988.0	19.751552795031056	5.506818660518464
815063.0	17.950310559006212	8.200767524550274
827138.0	18.919254658385093	6.853389241782409
839213.0	19.498964803312628	5.12772676539403
851288.0	19.10111801242236	4.119247353311519
