#Position (bp)	Coverage	Std
6038.0	19.704347826086956	5.565681592959024
18113.0	9.330186335403727	10.003200316056207
30188.0	19.146997929606624	4.3818277098346705
42263.0	17.10144927536232	7.091504846912878
54338.0	20.0	0.0
66413.0	20.0	0.0
78488.0	20.0	0.0
90563.0	20.0	0.0
102638.0	15.125134575569358	8.305566992336054
114713.0	19.961325051759836	6.077688892780935
126788.0	17.836273291925465	8.045244727969388
138863.0	20.0	0.0
150938.0	20.0	0.0
163013.0	20.0	0.0
175088.0	19.904347826086955	5.875026981128302
187163.0	16.361987577639752	8.243604711140653
199238.0	20.0	0.0
211313.0	20.0	0.0
223388.0	19.170186335403727	4.434431439837238
235463.0	20.0	0.0
247538.0	17.10310559006211	7.093840094602125
259613.0	19.999503105590062	6.236259429900156
271688.0	20.0	0.0
283763.0	20.0	0.0
295838.0	18.448364389233955	6.500148111069355
307913.0	18.716853002070394	6.396660619475237
319988.0	20.007867494824016	6.71215948008749
332063.0	20.0	0.0
344138.0	20.0	0.0
356213.0	20.0	0.0
368288.0	18.44985507246377	6.500594016494783
380363.0	19.265424430641822	4.351616153453555
392438.0	20.0	0.0
404513.0	17.10310559006211	7.093840094602125
416588.0	20.0	0.0
428663.0	20.0	0.0
440738.0	20.0	0.0
452813.0	19.82343685300207	5.739673416813625
464888.0	19.62070393374741	5.355015450602404
476963.0	19.857308488612837	5.757810430396345
489038.0	20.0	0.0
501113.0	20.0	0.0
513188.0	19.147908902691512	4.382111197895899
525263.0	19.151138716356108	4.389664125957291
537338.0	20.0	0.0
549413.0	19.99983436853002	6.244480792881887
561488.0	20.0	0.0
573563.0	15.533747412008282	8.954427984986104
585638.0	19.142939958592134	4.3124164708206685
597713.0	20.0	0.0
609788.0	16.935817805383024	8.942975544761536
621863.0	20.0	0.0
633938.0	19.130434782608695	4.343863618797942
646013.0	20.0	0.0
658088.0	18.840579710144926	6.879862293388105
670163.0	20.0	0.0
682238.0	20.0	0.0
694313.0	16.21656314699793	8.099346905143344
706388.0	20.0	0.0
718463.0	19.900289855072465	5.892431191080209
730538.0	20.0	0.0
742613.0	20.0	0.0
754688.0	18.32712215320911	6.08943693916152
766763.0	19.90848861283644	5.966753992675562
778838.0	19.73134575569358	5.521701961042797
790913.0	17.730269151138717	7.819956421010351
802988.0	0.0	0.0
815063.0	15.602153209109732	8.97275840389906
827138.0	20.78840579710145	7.888561312807382
839213.0	19.970848861283645	6.125884395524388
851288.0	19.4279917184265	4.867545795407927
863363.0	17.005548654244308	6.845959652311472
875438.0	20.0	0.0
887513.0	19.961242236024844	6.125837078896589
899588.0	20.0	0.0
911663.0	17.19254658385093	7.748216919035671
923738.0	20.0	0.0
935813.0	20.0	0.0
947888.0	20.000745341614905	0.17575627770052327
959963.0	19.875445134575568	5.890266385762031
972038.0	20.0	0.0
984113.0	20.0	0.0
996188.0	19.945507246376813	6.037268656970546
1008263.0	18.506832298136647	6.690805161264537
1020338.0	16.98749482401656	8.975559176222946
1032413.0	19.993374741200828	6.224781835750672
1044488.0	20.0	0.0
1056563.0	20.0	0.0
1068638.0	14.858467908902691	9.138556182993616
1080713.0	15.218136645962733	12.20341058121313
1092788.0	19.998426501035198	6.228126942941299
1104863.0	17.96687370600414	8.197494946350693
1116938.0	19.970683229813666	6.121644726827152
1129013.0	19.192049689440992	3.87056632082339
1141088.0	18.187163561076606	6.1946346917960655
1153163.0	18.56438923395445	6.776851354848671
1165238.0	20.0	0.0
1177313.0	18.812919254658386	6.841185712007075
1189388.0	20.0	0.0
1201463.0	19.95113871635611	6.069500850952257
1213538.0	16.269151138716357	8.247014642741842
1225613.0	14.82815734989648	9.959587076842134
1237688.0	17.069316770186337	6.971880818918888
1249763.0	19.151138716356108	4.389664125957291
1261838.0	20.0	0.0
1273913.0	16.67329192546584	8.723305924509813
1285988.0	19.61192546583851	5.279508415537459
1298063.0	19.94103519668737	6.061636483079639
1310138.0	10.01656314699793	9.947939016863232
1322213.0	10.792546583850932	10.69892895318693
1334288.0	19.677184265010354	5.461516030361575
1346363.0	19.98542443064182	6.20029385532166
1358438.0	20.0	0.0
1370513.0	20.0	0.0
1382588.0	19.17192546583851	4.438547502702594
1394663.0	19.85109730848861	5.778614103085701
1406738.0	20.0	0.0
1418813.0	19.069565217391304	4.075173534645382
1430888.0	19.970186335403728	6.119994045924652
1442963.0	20.0	0.0
1455038.0	19.99734989648033	6.217673334754937
1467113.0	20.0	0.0
1479188.0	20.0	0.0
1491263.0	20.0	0.0
1503338.0	16.382608695652173	8.3013631049115
1515413.0	20.0	0.0
1527488.0	20.0	0.0
1539563.0	19.17184265010352	4.438164991143622
1551638.0	19.635031055900622	5.354930391994426
1563713.0	20.0	0.0
1575788.0	19.98128364389234	6.1863336991857425
1587863.0	19.17184265010352	4.438164991143622
1599938.0	20.0	0.0
1612013.0	19.82790890269151	5.75108955380636
1624088.0	15.429068322981367	8.680694174186515
1636163.0	19.677184265010354	5.415406287509664
1648238.0	20.0	0.0
1660313.0	7.993043478260869	10.163316489728802
1672388.0	17.499627329192545	7.571194183644982
1684463.0	20.0	0.0
1696538.0	18.160414078674947	6.038132792432411
1708613.0	19.951801242236026	6.067419697081973
1720688.0	19.57167701863354	5.3913741396671435
1732763.0	16.046376811594204	7.830375636500185
1744838.0	20.0	0.0
1756913.0	19.99983436853002	6.2418543191598825
1768988.0	20.0	6.2423452088140845
1781063.0	4.721325051759834	8.778196214397802
1793138.0	0.0	0.0
1805213.0	5.054244306418219	8.643790480549352
1817288.0	16.6024016563147	8.346373234511637
1829363.0	18.34368530020704	6.115113815557783
1841438.0	14.557681159420289	9.469488979458772
1853513.0	20.0	0.0
1865588.0	20.0	0.0
1877663.0	19.946997929606624	6.080679105584602
1889738.0	20.0	0.0
1901813.0	19.233954451345756	4.691589761770913
1913888.0	20.000579710144926	0.1547053567656985
1925963.0	16.952380952380953	8.79233620737042
1938038.0	19.965217391304346	6.107843784313886
1950113.0	19.949151138716356	6.056059710178767
1962188.0	20.0	0.0
1974263.0	15.288364389233955	8.67596570719254
1986338.0	19.980703933747414	6.148742907088743
1998413.0	16.39536231884058	8.328354620405511
2010488.0	20.0	0.0
2022563.0	20.0	0.0
2034638.0	19.17184265010352	4.438164991143622
2046713.0	19.473291925465837	5.072109422701686
2058788.0	20.0	0.0
2070863.0	20.0	0.0
2082938.0	19.83966873706004	5.775689753830721
2095013.0	19.99966873706004	6.241575688938278
2107088.0	20.0	0.0
2119163.0	19.80745341614907	5.696651880719368
2131238.0	17.198178053830226	7.275057362476887
2143313.0	19.922981366459627	6.045794870053567
2155388.0	20.0	0.0
2167463.0	20.0	0.0
2179538.0	20.0	6.2423452088140845
2191613.0	20.0	0.0
2203688.0	20.0	0.0
2215763.0	20.0	0.0
2227838.0	20.0	0.0
2239913.0	16.994120082815733	8.84282821081839
2251988.0	18.867080745341614	7.208173414614501
2264063.0	19.290269151138716	4.841034059583299
2276138.0	20.0	0.0
2288213.0	18.907826086956522	7.265346433527575
2300288.0	15.075031055900622	8.34635835095566
2312363.0	19.849109730848863	5.80991513463283
2324438.0	20.000662525879918	0.16730725754283926
2336513.0	19.66873706004141	5.421076879565673
2348588.0	19.999917184265012	6.244739400994683
2360663.0	17.098136645962732	7.086832043007446
2372738.0	18.178053830227743	6.0680748257661845
2384813.0	18.86128364389234	7.201104125140671
2396888.0	19.589648033126295	5.4250244487145975
2408963.0	18.15569358178054	6.029945973821405
2421038.0	19.999917184265012	6.244739400994683
2433113.0	19.950144927536233	6.063303051335924
2445188.0	16.528944099378883	8.262579968948634
2457263.0	18.634368530020705	6.878778841021514
2469338.0	18.137722567287785	5.93496150922161
2481413.0	19.968198757763975	6.147308320388797
2493488.0	20.0	0.0
2505563.0	20.00016563146998	0.08240685814387208
2517638.0	19.883146997929607	5.89786079055465
2529713.0	20.0	0.0
2541788.0	20.0	0.0
2553863.0	10.293084886128364	10.143586128412053
2565938.0	14.485383022774327	9.467254231904379
2578013.0	20.0	0.012869789042449443
2590088.0	20.0	0.0
2602163.0	16.984927536231883	8.722650840264064
2614238.0	19.94608695652174	6.077389109238699
2626313.0	20.0	0.0
2638388.0	19.130600414078675	4.344645213246473
2650463.0	19.17184265010352	4.438164991143622
2662538.0	14.637929606625258	9.626795764290971
2674613.0	12.234368530020705	9.828095948824272
