#Position (bp)	Coverage	Std
6038.0	19.356935817805383	4.899740137614349
18113.0	7.980703933747412	10.206042946676229
30188.0	18.42608695652174	6.4130302136929895
42263.0	16.430310559006212	8.361441622360394
54338.0	20.0	0.0
66413.0	20.0	0.0
78488.0	20.0	0.0
90563.0	19.657971014492755	5.433086277709494
102638.0	14.80679089026915	9.591550802184715
114713.0	19.987329192546582	6.171463077888348
126788.0	17.057805383022774	7.036162138534867
138863.0	20.0	0.0
150938.0	19.666252587991718	5.450587371239123
163013.0	20.0	0.0
175088.0	19.919254658385093	5.923361476402079
187163.0	16.302443064182196	8.106608504749405
199238.0	20.0	0.0
211313.0	20.0	0.0
223388.0	18.132505175983436	5.773287526295883
235463.0	20.0	0.0
247538.0	16.443064182194618	8.379754761034027
259613.0	19.999751552795033	6.2363789461712855
271688.0	18.739544513457556	6.550962820199454
283763.0	20.0	0.0
295838.0	18.448695652173914	6.500199073237559
307913.0	17.2703933747412	6.979158562771478
319988.0	19.742443064182194	6.56730719622006
332063.0	20.0	0.0
344138.0	20.0	0.0
356213.0	20.0	0.0
368288.0	18.450848861283642	6.5025811088062975
380363.0	19.08198757763975	3.577153176021468
392438.0	19.73913043478261	5.694827117711399
404513.0	15.730020703933748	9.105478068111596
416588.0	19.278674948240166	4.678969290686616
428663.0	20.0	0.0
440738.0	20.0	0.0
452813.0	19.139544513457558	4.0230701171744245
464888.0	19.999917184265012	6.242093135165042
476963.0	19.855072463768117	5.75015347711276
489038.0	19.99966873706004	6.241316949737512
501113.0	20.0	0.0
513188.0	18.658385093167702	6.820138247446729
525263.0	18.128364389233955	5.766326178629133
537338.0	20.0	0.0
549413.0	20.000082815734988	0.05827044820980982
561488.0	19.408695652173915	4.953322493711475
573563.0	14.50600414078675	9.277323809161855
585638.0	18.44289855072464	6.420231995963039
597713.0	20.0	0.0
609788.0	16.071221532091098	7.7493872061210975
621863.0	19.982774327122154	6.195389991183535
633938.0	17.758840579710146	7.818897318644306
646013.0	19.659544513457558	5.433253946504337
658088.0	17.99254658385093	8.090405328850538
670163.0	20.0	0.0
682238.0	20.0	0.0
694313.0	16.215900621118013	8.099173078460877
706388.0	20.0	0.0
718463.0	19.655155279503106	5.241852595556304
730538.0	19.999917184265012	6.242093135165042
742613.0	19.651345755693583	5.419044708124694
754688.0	17.300207039337476	7.369710265647215
766763.0	19.94310559006211	6.0687708225032075
778838.0	19.730186335403726	5.518656481262272
790913.0	17.73913043478261	7.834282573206879
802988.0	0.0	0.0
815063.0	15.21399585921325	8.530020060704713
827138.0	17.841490683229814	7.954430253797305
839213.0	19.64778467908903	5.364741884428593
851288.0	19.11975155279503	4.229865226501731
863363.0	17.080828157349895	6.990096514023415
875438.0	19.6487784679089	5.410418597445665
887513.0	19.99983436853002	6.239186919475093
899588.0	19.99983436853002	6.239186919475093
911663.0	14.986666666666666	10.019021247082092
923738.0	19.653002070393374	5.422558509297019
935813.0	19.789565217391303	5.661090911702358
947888.0	19.999917184265012	6.244752662660497
959963.0	19.273788819875776	4.667104386451762
972038.0	20.0	0.0
984113.0	20.000082815734988	0.05827044820980982
996188.0	19.925548654244306	5.977833449806311
1008263.0	17.267908902691513	7.0431089032311816
1020338.0	16.03527950310559	7.668968958479906
1032413.0	19.996604554865424	6.234386709192138
1044488.0	20.0	0.0
1056563.0	20.03329192546584	1.1824808114997918
1068638.0	13.725134575569358	9.441803877198812
1080713.0	10.807453416149068	9.498008944670639
1092788.0	19.69888198757764	5.559666939694433
1104863.0	17.22757763975155	7.252911173928329
1116938.0	19.643312629399585	5.3503816546982605
1129013.0	18.406211180124224	5.778098148998655
1141088.0	17.48488612836439	7.527478990910046
1153163.0	18.187991718426503	5.974895721432096
1165238.0	20.0	0.0
1177313.0	18.104679089026916	5.720385977798145
1189388.0	20.0	0.0
1201463.0	19.99055900621118	6.1853028231843865
1213538.0	16.21614906832298	8.183000102849189
1225613.0	14.4472049689441	9.570659095796396
1237688.0	16.481159420289856	8.384131713914881
1249763.0	18.464596273291924	6.523091647193161
1261838.0	20.0	0.0
1273913.0	16.135817805383024	7.914606357161413
1285988.0	19.288364389233955	4.380797548798746
1298063.0	19.57175983436853	5.1610421532535895
1310138.0	9.677018633540373	10.544139698788975
1322213.0	10.090269151138717	9.888278608040316
1334288.0	19.78625258799172	5.652035672779922
1346363.0	19.893002070393376	5.92701643405211
1358438.0	20.0	0.0
1370513.0	19.6472049689441	5.4102502209617
1382588.0	18.476853002070392	6.548130452454369
1394663.0	19.598260869565216	5.239616568083803
1406738.0	19.401159420289854	4.93231202007274
1418813.0	18.35743271221532	6.225493569696736
1430888.0	19.994202898550725	6.190401974391881
1442963.0	20.0	0.0
1455038.0	19.99701863354037	6.215355325477872
1467113.0	19.645383022774325	5.4033729209999395
1479188.0	20.00016563146998	0.08240685814387208
1491263.0	20.0	6.2423452088140845
1503338.0	16.401076604554866	8.325216751199417
1515413.0	20.0	0.0
1527488.0	19.6463768115942	5.408489607493811
1539563.0	18.490269151138715	6.570717397830561
1551638.0	19.678178053830226	5.4722412621010985
1563713.0	19.692091097308488	5.556418704514244
1575788.0	19.760745341614907	5.526941355337651
1587863.0	18.48919254658385	6.59524265458655
1599938.0	19.351801242236025	4.783217728961344
1612013.0	19.787329192546583	5.645753639815561
1624088.0	13.324223602484473	9.452135057374981
1636163.0	19.662277432712216	5.393209441003952
1648238.0	19.6472049689441	5.4102502209617
1660313.0	7.383850931677019	9.586459567501315
1672388.0	16.689109730848863	8.591926491082042
1684463.0	20.0	0.0
1696538.0	17.462525879917184	7.586328555525455
1708613.0	19.951552795031056	6.065310521187394
1720688.0	19.370600414078677	5.005793744701508
1732763.0	15.754534161490684	9.327139322981647
1744838.0	20.0	0.0
1756913.0	20.0	6.2423452088140845
1768988.0	19.999751552795033	6.238947992225086
1781063.0	17.47064182194617	7.5560514187952865
1793138.0	19.99983436853002	6.2418543191598825
1805213.0	17.411014492753623	7.4171922720681955
1817288.0	15.917101449275362	9.365652413717669
1829363.0	17.244140786749483	7.108004411089976
1841438.0	13.86832298136646	10.203336441290247
1853513.0	20.0	0.0
1865588.0	20.0	0.0
1877663.0	19.966293995859214	6.138039422349007
1889738.0	20.0	0.0
1901813.0	17.274534161490685	6.8152976144478785
1913888.0	19.6279917184265	5.339310832460636
1925963.0	16.308819875776397	8.091526124969004
1938038.0	19.98873706004141	6.171362433508041
1950113.0	19.949151138716356	6.055416957911442
1962188.0	20.0	0.0
1974263.0	13.913291925465838	10.195163876055515
1986338.0	19.91958592132505	5.966587436003093
1998413.0	16.39072463768116	8.318255510694586
2010488.0	19.997846790890268	6.206034597424561
2022563.0	20.0	0.0
2034638.0	18.473706004140787	6.542803800626988
2046713.0	19.443478260869565	5.013480791629018
2058788.0	20.0	0.0
2070863.0	20.0	0.0
2082938.0	19.859627329192545	5.8301564848365075
2095013.0	19.40530020703934	4.941957098012093
2107088.0	19.643064182194617	5.401441414861226
2119163.0	19.85623188405797	5.817329718329522
2131238.0	16.815403726708073	8.874855727401693
2143313.0	19.62128364389234	5.475131052441381
2155388.0	19.999917184265012	6.2367839565021645
2167463.0	19.659544513457558	5.43020461430406
2179538.0	19.999503105590062	6.230971862556181
2191613.0	20.00016563146998	6.240235436446084
2203688.0	19.05879917184265	3.8432107867171084
2215763.0	19.638923395445136	5.38339598961031
2227838.0	19.996770186335404	6.219730843037694
2239913.0	16.31784679089027	8.05311559630516
2251988.0	18.519254658385094	6.712369225625031
2264063.0	18.958178053830228	7.3352717182204135
2276138.0	20.0	0.0
2288213.0	18.269151138716357	6.115587795026324
2300288.0	14.418385093167702	9.251789598020782
2312363.0	19.425258799171843	4.9826614488515695
2324438.0	19.998509316770186	6.230991798997317
2336513.0	19.547412008281572	5.215790644733496
