#Position (bp)	Coverage	Std
6038.0	19.005962732919254	3.7837836398954403
18113.0	8.588737060041408	10.142753331052448
30188.0	18.51014492753623	6.598638419060956
42263.0	15.8751966873706	9.330051182735481
54338.0	19.999751552795033	6.236518378926117
66413.0	20.0	0.0
78488.0	20.0	6.239691291402829
90563.0	20.0	6.2423452088140845
102638.0	14.574575569358178	9.334940707493665
114713.0	19.985341614906833	6.1621028380873
126788.0	17.26625258799172	7.326940560084714
138863.0	20.0	6.2423452088140845
150938.0	19.99983436853002	6.239186919475093
163013.0	20.0	0.0
175088.0	19.506583850931676	4.763795483856154
187163.0	15.486790890269152	8.850836598232556
199238.0	20.0	6.2423452088140845
211313.0	20.0	6.2423452088140845
223388.0	18.46542443064182	6.528992515788443
235463.0	20.0	0.0
247538.0	16.39594202898551	8.322689683093836
259613.0	19.99983436853002	6.236803874364478
271688.0	19.381863354037268	4.893693918261694
283763.0	20.0	6.2423452088140845
295838.0	18.448447204968943	6.50029462622605
307913.0	16.820207039337475	8.529427807089762
319988.0	19.743933747412008	6.500409287958187
332063.0	19.66873706004141	5.450845661592431
344138.0	20.0	0.0
356213.0	19.999917184265012	6.239439110535393
368288.0	18.450351966873708	6.50263205190671
380363.0	19.061780538302276	3.4915929791559477
392438.0	19.711718426501037	5.640705358004248
404513.0	16.166459627329193	7.95797450222441
416588.0	19.680993788819876	5.46751748163719
428663.0	19.99983436853002	6.241834417413675
440738.0	19.99983436853002	6.241834417413675
452813.0	19.21374741200828	4.269502809965866
464888.0	20.0	0.0
476963.0	19.858219461697722	5.75701930008334
489038.0	20.0	6.239691291402829
501113.0	20.0	0.0
513188.0	18.4496066252588	6.504160159381223
525263.0	18.891925465838508	7.155417527999326
537338.0	19.999917184265012	6.242093135165042
549413.0	20.000082815734988	0.05827044820980982
561488.0	20.0	6.2423452088140845
573563.0	14.90120082815735	9.824425554408773
585638.0	17.787163561076603	7.790204604802051
597713.0	20.0	0.0
609788.0	15.575155279503106	9.005611317211473
621863.0	19.990724637681158	6.214995556897586
633938.0	18.0120082815735	5.3165470822561876
646013.0	19.999420289855074	6.235243449101665
658088.0	17.02774327122153	6.59603369120311
670163.0	19.999917184265012	6.2423452088140845
682238.0	20.0	6.2423452088140845
694313.0	15.859296066252588	9.314233636760763
706388.0	20.0	0.0
718463.0	19.05217391304348	3.527554945332466
730538.0	19.99966873706004	6.233609564189739
742613.0	19.99983436853002	6.239439110535393
754688.0	17.278509316770187	7.340299721401027
766763.0	19.68993788819876	5.481359339346342
778838.0	19.730517598343685	5.5178310618692565
790913.0	17.750062111801242	7.842132848852259
802988.0	0.0	0.0
815063.0	15.1224016563147	8.364679760446542
827138.0	17.631469979296067	7.516799680230425
839213.0	19.97184265010352	6.121739424524744
851288.0	19.11975155279503	4.229865226501731
863363.0	17.061780538302276	6.954111642550759
875438.0	19.999917184265012	6.242093135165042
887513.0	19.999917184265012	6.239711199984601
899588.0	20.00016563146998	0.08240685814387208
911663.0	15.07296066252588	8.587621695021944
923738.0	19.999917184265012	6.239691291402829
935813.0	19.28944099378882	4.692313436144563
947888.0	19.99966873706004	6.238709055824756
959963.0	19.875942028985506	5.889211809316224
972038.0	19.63031055900621	5.369394134792232
984113.0	20.0	0.0
996188.0	19.582525879917185	5.149813560717023
